volume_m3,temp_k,throat_area_m2,time_ms,x_m,area_ratio,rho,temp_station_k,pressure_pa,speed_m_s,n_h,n_third,k_eff_m6_s,tau_exp_s,tau_rec_s,damkohler,verdict,store_held,margin_decades
400,10000,4,0.013848,0.0864,1.07385,6.148255e-01,7673.82,1.158680e+07,6667.85,8.597134e+25,1.092782e+26,5.742311e-45,7.902148e-05,1.853643e-08,4.263036e+03,equilibrium,0.917328,2.6297
400,10000,4,0.016585,0.1048,1.08959,5.951701e-01,7607.11,1.109557e+07,6788.55,8.309242e+25,1.055684e+26,5.795593e-45,8.424466e-05,1.967010e-08,4.282879e+03,equilibrium,0.913824,2.6317
400,10000,4,0.019479,0.1246,1.10653,5.761430e-01,7542.42,1.062711e+07,6905.40,8.031134e+25,1.019834e+26,5.848418e-45,8.908152e-05,2.087638e-08,4.267096e+03,equilibrium,0.910301,2.6301
400,10000,4,0.022521,0.1458,1.12463,5.577243e-01,7479.61,1.018018e+07,7018.65,7.762466e+25,9.851909e+25,5.900817e-45,9.361140e-05,2.215990e-08,4.224360e+03,equilibrium,0.906762,2.6258
400,10000,4,0.025702,0.1683,1.14386,5.398943e-01,7418.58,9.753632e+06,7128.55,7.502903e+25,9.517169e+25,5.952818e-45,9.789805e-05,2.352558e-08,4.161346e+03,equilibrium,0.903211,2.6192
400,10000,4,0.029015,0.1921,1.16420,5.226344e-01,7359.20,9.346401e+06,7235.30,7.252125e+25,9.193744e+25,6.004449e-45,1.019933e-04,2.497866e-08,4.083215e+03,equilibrium,0.899653,2.6110
400,10000,4,0.032458,0.2172,1.18564,5.059262e-01,7301.37,8.957480e+06,7339.10,7.009823e+25,8.881267e+25,6.055732e-45,1.059394e-04,2.652475e-08,3.993984e+03,equilibrium,0.896090,2.6014
400,10000,4,0.036024,0.2435,1.20816,4.897522e-01,7245.01,8.585932e+06,7440.12,6.775699e+25,8.579381e+25,6.106691e-45,1.097718e-04,2.816982e-08,3.896786e+03,equilibrium,0.892525,2.5907
400,10000,4,0.039713,0.2712,1.23177,4.740953e-01,7190.03,8.230876e+06,7538.51,6.549467e+25,8.287738e+25,6.157345e-45,1.135195e-04,2.992020e-08,3.794075e+03,equilibrium,0.888961,2.5791
400,10000,4,0.043521,0.3001,1.25647,4.589389e-01,7136.35,7.891486e+06,7634.43,6.330849e+25,8.006000e+25,6.207715e-45,1.172074e-04,3.178270e-08,3.687773e+03,equilibrium,0.885399,2.5668
400,10000,4,0.047448,0.3302,1.28225,4.442670e-01,7083.89,7.566987e+06,7727.99,6.119581e+25,7.733837e+25,6.257816e-45,1.208564e-04,3.376451e-08,3.579391e+03,equilibrium,0.881842,2.5538
400,10000,4,0.051492,0.3617,1.30912,4.300642e-01,7032.60,7.256649e+06,7819.33,5.915406e+25,7.470931e+25,6.307666e-45,1.244846e-04,3.587336e-08,3.470112e+03,equilibrium,0.878292,2.5403
400,10000,4,0.055655,0.3944,1.33710,4.163154e-01,6982.40,6.959786e+06,7908.55,5.718078e+25,7.216973e+25,6.357277e-45,1.281075e-04,3.811744e-08,3.360863e+03,equilibrium,0.874751,2.5265
400,10000,4,0.059935,0.4284,1.36619,4.030062e-01,6933.25,6.675751e+06,7995.76,5.527360e+25,6.971660e+25,6.406663e-45,1.317388e-04,4.050551e-08,3.252367e+03,equilibrium,0.871219,2.5122
400,10000,4,0.064334,0.4638,1.39641,3.901225e-01,6885.10,6.403933e+06,8081.05,5.343024e+25,6.734704e+25,6.455836e-45,1.353904e-04,4.304690e-08,3.145184e+03,equilibrium,0.867698,2.4976
400,10000,4,0.068853,0.5005,1.42778,3.776506e-01,6837.88,6.143756e+06,8164.50,5.164849e+25,6.505821e+25,6.504806e-45,1.390731e-04,4.575156e-08,3.039746e+03,equilibrium,0.864189,2.4828
400,10000,4,0.073492,0.5386,1.46032,3.655774e-01,6791.56,5.894675e+06,8246.20,4.992624e+25,6.284739e+25,6.553583e-45,1.427964e-04,4.863009e-08,2.936380e+03,equilibrium,0.860694,2.4678
400,10000,4,0.078255,0.5780,1.49405,3.538903e-01,6746.10,5.656176e+06,8326.23,4.826145e+25,6.071194e+25,6.602175e-45,1.465690e-04,5.169381e-08,2.835331e+03,equilibrium,0.857213,2.4526
400,10000,4,0.083141,0.6189,1.52899,3.425767e-01,6701.46,5.427771e+06,8404.65,4.665215e+25,5.864929e+25,6.650590e-45,1.503989e-04,5.495477e-08,2.736776e+03,equilibrium,0.853746,2.4372
400,10000,4,0.088154,0.6612,1.56517,3.316248e-01,6657.60,5.208998e+06,8481.54,4.509645e+25,5.665697e+25,6.698835e-45,1.542934e-04,5.842585e-08,2.640842e+03,equilibrium,0.850296,2.4217
400,10000,4,0.093296,0.7050,1.60261,3.210231e-01,6614.49,4.999420e+06,8556.94,4.359253e+25,5.473259e+25,6.746916e-45,1.582593e-04,6.212075e-08,2.547608e+03,equilibrium,0.846861,2.4061
400,10000,4,0.098570,0.7503,1.64134,3.107603e-01,6572.09,4.798622e+06,8630.92,4.213861e+25,5.287383e+25,6.794838e-45,1.623031e-04,6.605411e-08,2.457124e+03,equilibrium,0.843444,2.3904
400,10000,4,0.103977,0.7972,1.68140,3.008255e-01,6530.39,4.606209e+06,8703.53,4.073302e+25,5.107847e+25,6.842606e-45,1.664308e-04,7.024154e-08,2.369407e+03,equilibrium,0.840044,2.3746
400,10000,4,0.109522,0.8457,1.72282,2.912084e-01,6489.34,4.421808e+06,8774.83,3.937410e+25,4.934432e+25,6.890224e-45,1.706483e-04,7.469969e-08,2.284458e+03,equilibrium,0.836662,2.3588
400,10000,4,0.115207,0.8957,1.76562,2.818987e-01,6448.93,4.245064e+06,8844.86,3.806029e+25,4.766931e+25,6.937696e-45,1.749611e-04,7.944632e-08,2.202256e+03,equilibrium,0.833298,2.3429
400,10000,4,0.121035,0.9475,1.80985,2.728867e-01,6409.13,4.075637e+06,8913.66,3.679006e+25,4.605142e+25,6.985024e-45,1.793747e-04,8.450038e-08,2.122768e+03,equilibrium,0.829952,2.3269
400,10000,4,0.127010,1.0010,1.85555,2.641627e-01,6369.92,3.913208e+06,8981.28,3.556194e+25,4.448868e+25,7.032211e-45,1.838943e-04,8.988208e-08,2.045951e+03,equilibrium,0.826626,2.3109
400,10000,4,0.133135,1.0562,1.90274,2.557177e-01,6331.28,3.757470e+06,9047.76,3.437452e+25,4.297922e+25,7.079259e-45,1.885252e-04,9.561302e-08,1.971753e+03,equilibrium,0.823318,2.2949
400,10000,4,0.139415,1.1132,1.95148,2.475426e-01,6293.18,3.608132e+06,9113.13,3.322644e+25,4.152121e+25,7.126169e-45,1.932725e-04,1.017162e-07,1.900115e+03,equilibrium,0.820030,2.2788
400,10000,4,0.145853,1.1721,2.00180,2.396289e-01,6255.61,3.464917e+06,9177.43,3.211637e+25,4.011289e+25,7.172942e-45,1.981412e-04,1.082162e-07,1.830975e+03,equilibrium,0.816762,2.2627
400,10000,4,0.152453,1.2329,2.05376,2.319682e-01,6218.56,3.327561e+06,9240.70,3.104305e+25,3.875256e+25,7.219578e-45,2.031364e-04,1.151392e-07,1.764267e+03,equilibrium,0.813513,2.2466
400,10000,4,0.159220,1.2956,2.10738,2.245524e-01,6182.00,3.195812e+06,9302.97,3.000524e+25,3.743858e+25,7.266079e-45,2.082632e-04,1.225133e-07,1.699922e+03,equilibrium,0.810284,2.2304
400,10000,4,0.166157,1.3603,2.16273,2.173736e-01,6145.92,3.069431e+06,9364.26,2.900176e+25,3.616936e+25,7.312444e-45,2.135266e-04,1.303683e-07,1.637871e+03,equilibrium,0.807074,2.2143
400,10000,4,0.173271,1.4272,2.21984,2.104244e-01,6110.30,2.948188e+06,9424.61,2.803147e+25,3.494337e+25,7.358672e-45,2.189318e-04,1.387362e-07,1.578044e+03,equilibrium,0.803885,2.1981
400,10000,4,0.180564,1.4961,2.27878,2.036973e-01,6075.14,2.831864e+06,9484.04,2.709326e+25,3.375913e+25,7.404763e-45,2.244839e-04,1.476509e-07,1.520369e+03,equilibrium,0.800716,2.1819
400,10000,4,0.188044,1.5673,2.33960,1.971853e-01,6040.41,2.720253e+06,9542.59,2.618607e+25,3.261521e+25,7.450716e-45,2.301882e-04,1.571489e-07,1.464778e+03,equilibrium,0.797567,2.1658
400,10000,4,0.195713,1.6407,2.40234,1.908815e-01,6006.11,2.613154e+06,9600.27,2.530886e+25,3.151023e+25,7.496529e-45,2.360500e-04,1.672691e-07,1.411200e+03,equilibrium,0.794438,2.1496
400,10000,4,0.203578,1.7164,2.46707,1.847792e-01,5972.22,2.510379e+06,9657.11,2.446064e+25,3.044286e+25,7.542200e-45,2.420747e-04,1.780528e-07,1.359567e+03,equilibrium,0.791329,2.1334
400,10000,4,0.211645,1.7945,2.53385,1.788719e-01,5938.73,2.411745e+06,9713.13,2.364045e+25,2.941180e+25,7.587728e-45,2.482677e-04,1.895444e-07,1.309813e+03,equilibrium,0.788241,2.1172
400,10000,4,0.219918,1.8751,2.60273,1.731536e-01,5905.63,2.317079e+06,9768.35,2.284736e+25,2.841582e+25,7.633110e-45,2.546347e-04,2.017912e-07,1.261872e+03,equilibrium,0.785172,2.1010
400,10000,4,0.228405,1.9583,2.67378,1.676180e-01,5872.91,2.226216e+06,9822.81,2.208048e+25,2.745372e+25,7.678343e-45,2.611814e-04,2.148438e-07,1.215681e+03,equilibrium,0.782124,2.0848
400,10000,4,0.237109,2.0440,2.74706,1.622594e-01,5840.56,2.138997e+06,9876.51,2.133894e+25,2.652433e+25,7.723426e-45,2.679137e-04,2.287561e-07,1.171176e+03,equilibrium,0.779095,2.0686
400,10000,4,0.246039,2.1324,2.82265,1.570721e-01,5808.58,2.055272e+06,9929.47,2.062190e+25,2.562654e+25,7.768356e-45,2.748375e-04,2.435860e-07,1.128298e+03,equilibrium,0.776087,2.0524
400,10000,4,0.255200,2.2236,2.90060,1.520507e-01,5776.94,1.974895e+06,9981.72,1.992855e+25,2.475927e+25,7.813128e-45,2.819590e-04,2.593949e-07,1.086987e+03,equilibrium,0.773098,2.0362
400,10000,4,0.264600,2.3177,2.98100,1.471897e-01,5745.66,1.897729e+06,10033.26,1.925812e+25,2.392147e+25,7.857740e-45,2.892845e-04,2.762489e-07,1.047188e+03,equilibrium,0.770129,2.0200
400,10000,4,0.274244,2.4147,3.06392,1.424842e-01,5714.70,1.823640e+06,10084.13,1.860985e+25,2.311213e+25,7.902189e-45,2.968204e-04,2.942184e-07,1.008844e+03,equilibrium,0.767180,2.0038
400,10000,4,0.284140,2.5147,3.14942,1.379291e-01,5684.08,1.752503e+06,10134.33,1.798301e+25,2.233029e+25,7.946470e-45,3.045734e-04,3.133785e-07,9.719026e+02,equilibrium,0.764251,1.9876
400,10000,4,0.294295,2.6179,3.23760,1.335196e-01,5653.78,1.684197e+06,10183.88,1.737689e+25,2.157500e+25,7.990579e-45,3.125502e-04,3.338097e-07,9.363124e+02,equilibrium,0.761341,1.9714
400,10000,4,0.304717,2.7243,3.32854,1.292511e-01,5623.80,1.618605e+06,10232.79,1.679081e+25,2.084535e+25,8.034514e-45,3.207578e-04,3.555981e-07,9.020235e+02,equilibrium,0.758450,1.9552
400,10000,4,0.315413,2.8340,3.42231,1.251191e-01,5594.13,1.555617e+06,10281.09,1.622412e+25,2.014048e+25,8.078269e-45,3.292035e-04,3.788355e-07,8.689880e+02,equilibrium,0.755579,1.9390
400,10000,4,0.326392,2.9471,3.51901,1.211192e-01,5564.75,1.495126e+06,10328.78,1.567618e+25,1.945952e+25,8.121841e-45,3.378946e-04,4.036202e-07,8.371597e+02,equilibrium,0.752727,1.9228
400,10000,4,0.337661,3.0638,3.61872,1.172471e-01,5535.68,1.437031e+06,10375.87,1.514638e+25,1.880168e+25,8.165224e-45,3.468387e-04,4.300574e-07,8.064939e+02,equilibrium,0.749894,1.9066
400,10000,4,0.349229,3.1841,3.72155,1.134988e-01,5506.89,1.381235e+06,10422.39,1.463411e+25,1.816615e+25,8.208415e-45,3.560436e-04,4.582594e-07,7.769478e+02,equilibrium,0.747081,1.8904
400,10000,4,0.361105,3.3082,3.82758,1.098703e-01,5478.39,1.327644e+06,10468.34,1.413881e+25,1.755218e+25,8.251409e-45,3.655174e-04,4.883463e-07,7.484799e+02,equilibrium,0.744286,1.8742
400,10000,4,0.373298,3.4361,3.93691,1.063579e-01,5450.18,1.276168e+06,10513.73,1.365992e+25,1.695903e+25,8.294201e-45,3.752684e-04,5.204468e-07,7.210504e+02,equilibrium,0.741509,1.8580
400,10000,4,0.385817,3.5680,4.04965,1.029577e-01,5422.23,1.226723e+06,10558.58,1.319690e+25,1.638599e+25,8.336786e-45,3.853050e-04,5.546982e-07,6.946209e+02,equilibrium,0.738752,1.8417
400,10000,4,0.398672,3.7040,4.16590,9.966626e-02,5394.56,1.179227e+06,10602.90,1.274923e+25,1.583238e+25,8.379159e-45,3.956361e-04,5.912478e-07,6.691545e+02,equilibrium,0.736012,1.8255
400,10000,4,0.411872,3.8442,4.28578,9.648001e-02,5367.16,1.133601e+06,10646.70,1.231641e+25,1.529753e+25,8.421315e-45,4.062706e-04,6.302526e-07,6.446156e+02,equilibrium,0.733291,1.8093
400,10000,4,0.425428,3.9888,4.40939,9.339563e-02,5340.02,1.089769e+06,10689.98,1.189795e+25,1.478081e+25,8.463250e-45,4.172180e-04,6.718812e-07,6.209700e+02,equilibrium,0.730588,1.7931
400,10000,4,0.439350,4.1380,4.53685,9.040986e-02,5313.13,1.047660e+06,10732.77,1.149339e+25,1.428159e+25,8.504959e-45,4.284878e-04,7.163134e-07,5.981848e+02,equilibrium,0.727903,1.7768
400,10000,4,0.453649,4.2917,4.66828,8.751954e-02,5286.50,1.007204e+06,10775.06,1.110227e+25,1.379928e+25,8.546435e-45,4.400898e-04,7.637421e-07,5.762283e+02,equilibrium,0.725236,1.7606
400,10000,4,0.468336,4.4503,4.80381,8.472162e-02,5260.12,9.683352e+05,10816.88,1.072416e+25,1.333330e+25,8.587675e-45,4.520343e-04,8.143733e-07,5.550702e+02,equilibrium,0.722587,1.7443
400,10000,4,0.483423,4.6138,4.94356,8.201314e-02,5233.99,9.309903e+05,10858.22,1.035862e+25,1.288311e+25,8.628673e-45,4.643317e-04,8.684277e-07,5.346809e+02,equilibrium,0.719955,1.7281
400,10000,4,0.498921,4.7824,5.08767,7.939126e-02,5208.10,8.951083e+05,10899.10,1.000524e+25,1.244815e+25,8.669424e-45,4.769929e-04,9.261414e-07,5.150325e+02,equilibrium,0.717340,1.7118
400,10000,4,0.514843,4.9563,5.23626,7.685319e-02,5182.46,8.606306e+05,10939.53,9.663634e+24,1.202792e+25,8.709923e-45,4.900289e-04,9.877672e-07,4.960976e+02,equilibrium,0.714743,1.6956
400,10000,4,0.531201,5.1355,5.38949,7.439626e-02,5157.05,8.275013e+05,10979.51,9.333411e+24,1.162191e+25,8.750165e-45,5.034513e-04,1.053576e-06,4.778502e+02,equilibrium,0.712162,1.6793
400,10000,4,0.548008,5.3204,5.54750,7.201788e-02,5131.87,7.956668e+05,11019.05,9.014201e+24,1.122965e+25,8.790144e-45,5.172719e-04,1.123856e-06,4.602653e+02,equilibrium,0.709599,1.6630
400,10000,4,0.565277,5.5110,5.71044,6.971553e-02,5106.92,7.650754e+05,11058.17,8.705645e+24,1.085065e+25,8.829857e-45,5.315029e-04,1.198919e-06,4.433186e+02,equilibrium,0.707052,1.6467
400,10000,4,0.583022,5.7076,5.87845,6.748679e-02,5082.20,7.356778e+05,11096.86,8.407393e+24,1.048447e+25,8.869298e-45,5.461568e-04,1.279095e-06,4.269869e+02,equilibrium,0.704521,1.6304
400,10000,4,0.601258,5.9103,6.05171,6.532930e-02,5057.71,7.074266e+05,11135.14,8.119110e+24,1.013068e+25,8.908462e-45,5.612467e-04,1.364741e-06,4.112478e+02,equilibrium,0.702007,1.6141
400,10000,4,0.619998,6.1193,6.23038,6.324078e-02,5033.44,6.802764e+05,11173.01,7.840470e+24,9.788857e+24,8.947344e-45,5.767857e-04,1.456236e-06,3.960798e+02,equilibrium,0.699509,1.5978
400,10000,4,0.639259,6.3349,6.41462,6.121903e-02,5009.39,6.541835e+05,11210.49,7.571157e+24,9.458591e+24,8.985940e-45,5.927878e-04,1.553988e-06,3.814622e+02,equilibrium,0.697027,1.5815
400,10000,4,0.659055,6.5572,6.60462,5.926191e-02,4985.56,6.291060e+05,11247.57,7.310868e+24,9.139491e+24,9.024245e-45,6.092672e-04,1.658434e-06,3.673750e+02,equilibrium,0.694561,1.5651
400,10000,4,0.679402,6.7864,6.80055,5.736736e-02,4961.95,6.050039e+05,11284.26,7.059308e+24,8.831178e+24,9.062255e-45,6.262383e-04,1.770039e-06,3.537991e+02,equilibrium,0.692111,1.5488
400,10000,4,0.700317,7.0228,7.00260,5.553338e-02,4938.54,5.818385e+05,11320.58,6.816190e+24,8.533287e+24,9.099966e-45,6.437164e-04,1.889306e-06,3.407159e+02,equilibrium,0.689676,1.5324
400,10000,4,0.707133,7.1000,7.06858,5.497116e-02,4931.20,5.747875e+05,11331.96,6.741614e+24,8.441984e+24,9.111763e-45,6.698391e-04,1.928365e-06,3.473612e+02,equilibrium,0.688902,1.5408
400,10000,7,0.000194,0.0011,1.00045,7.973300e-01,8299.46,1.651668e+07,5518.82,1.129781e+26,1.439373e+26,5.295452e-45,9.462276e-06,1.161259e-08,8.148289e+02,equilibrium,0.943957,1.9111
400,10000,7,0.001380,0.0077,1.00330,7.718401e-01,8210.57,1.578676e+07,5684.93,1.091782e+26,1.390813e+26,5.353651e-45,3.649817e-05,1.230113e-08,2.967058e+03,equilibrium,0.940830,2.4723
400,10000,7,0.003421,0.0195,1.00833,7.471651e-01,8125.14,1.509329e+07,5843.36,1.055079e+26,1.343834e+26,5.411110e-45,6.279124e-05,1.303416e-08,4.817437e+03,equilibrium,0.937630,2.6828
400,10000,7,0.006175,0.0358,1.01531,7.232789e-01,8042.95,1.443412e+07,5994.85,1.019628e+26,1.298394e+26,5.467864e-45,8.476292e-05,1.381447e-08,6.135807e+03,equilibrium,0.934364,2.7879
400,10000,7,0.009536,0.0562,1.02404,7.001563e-01,7963.81,1.380723e+07,6140.05,9.853866e+25,1.254450e+26,5.523946e-45,1.034450e-04,1.464504e-08,7.063479e+03,equilibrium,0.931042,2.8490
400,10000,7,0.013421,0.0803,1.03436,6.777729e-01,7887.51,1.321075e+07,6279.50,9.523145e+25,1.211958e+26,5.579395e-45,1.195917e-04,1.552905e-08,7.701161e+03,equilibrium,0.927671,2.8866
400,10000,7,0.017767,0.1079,1.04617,6.561051e-01,7813.86,1.264292e+07,6413.67,9.203710e+25,1.170878e+26,5.634247e-45,1.337646e-04,1.646985e-08,8.121786e+03,equilibrium,0.924257,2.9097
400,10000,7,0.022524,0.1387,1.05936,6.351300e-01,7742.69,1.210211e+07,6543.00,8.895166e+25,1.131166e+26,5.688541e-45,1.463882e-04,1.747104e-08,8.378908e+03,equilibrium,0.920808,2.9232
400,10000,7,0.027651,0.1725,1.07385,6.148255e-01,7673.82,1.158680e+07,6667.85,8.597134e+25,1.092782e+26,5.742311e-45,1.577882e-04,1.853643e-08,8.512330e+03,equilibrium,0.917328,2.9300
400,10000,7,0.033116,0.2093,1.08959,5.951701e-01,7607.11,1.109557e+07,6788.55,8.309242e+25,1.055684e+26,5.795593e-45,1.682177e-04,1.967010e-08,8.551951e+03,equilibrium,0.913824,2.9321
400,10000,7,0.038896,0.2489,1.10653,5.761430e-01,7542.42,1.062711e+07,6905.40,8.031134e+25,1.019834e+26,5.848418e-45,1.778759e-04,2.087638e-08,8.520435e+03,equilibrium,0.910301,2.9305
400,10000,7,0.044969,0.2911,1.12463,5.577243e-01,7479.61,1.018018e+07,7018.65,7.762466e+25,9.851909e+25,5.900817e-45,1.869210e-04,2.215990e-08,8.435102e+03,equilibrium,0.906762,2.9261
400,10000,7,0.051320,0.3361,1.14386,5.398943e-01,7418.58,9.753632e+06,7128.55,7.502903e+25,9.517169e+25,5.952818e-45,1.954805e-04,2.352558e-08,8.309276e+03,equilibrium,0.903211,2.9196
400,10000,7,0.057937,0.3836,1.16420,5.226344e-01,7359.20,9.346401e+06,7235.30,7.252125e+25,9.193744e+25,6.004449e-45,2.036577e-04,2.497866e-08,8.153267e+03,equilibrium,0.899653,2.9113
400,10000,7,0.064811,0.4337,1.18564,5.059262e-01,7301.37,8.957480e+06,7339.10,7.009823e+25,8.881267e+25,6.055732e-45,2.115374e-04,2.652475e-08,7.975093e+03,equilibrium,0.896090,2.9017
400,10000,7,0.071932,0.4863,1.20816,4.897522e-01,7245.01,8.585932e+06,7440.12,6.775699e+25,8.579381e+25,6.106691e-45,2.191896e-04,2.816982e-08,7.781010e+03,equilibrium,0.892525,2.8910
400,10000,7,0.079297,0.5415,1.23177,4.740953e-01,7190.03,8.230876e+06,7538.51,6.549467e+25,8.287738e+25,6.157345e-45,2.266730e-04,2.992020e-08,7.575919e+03,equilibrium,0.888961,2.8794
400,10000,7,0.086901,0.5991,1.25647,4.589389e-01,7136.35,7.891486e+06,7634.43,6.330849e+25,8.006000e+25,6.207715e-45,2.340369e-04,3.178270e-08,7.363658e+03,equilibrium,0.885399,2.8671
400,10000,7,0.094742,0.6594,1.28225,4.442670e-01,7083.89,7.566987e+06,7727.99,6.119581e+25,7.733837e+25,6.257816e-45,2.413232e-04,3.376451e-08,7.147243e+03,equilibrium,0.881842,2.8541
400,10000,7,0.102819,0.7221,1.30912,4.300642e-01,7032.60,7.256649e+06,7819.33,5.915406e+25,7.470931e+25,6.307666e-45,2.485678e-04,3.587336e-08,6.929037e+03,equilibrium,0.878292,2.8407
400,10000,7,0.111130,0.7875,1.33710,4.163154e-01,6982.40,6.959786e+06,7908.55,5.718078e+25,7.216973e+25,6.357277e-45,2.558020e-04,3.811744e-08,6.710891e+03,equilibrium,0.874751,2.8268
400,10000,7,0.119677,0.8555,1.36619,4.030062e-01,6933.25,6.675751e+06,7995.76,5.527360e+25,6.971660e+25,6.406663e-45,2.630529e-04,4.050551e-08,6.494248e+03,equilibrium,0.871219,2.8125
400,10000,7,0.128461,0.9261,1.39641,3.901225e-01,6885.10,6.403933e+06,8081.05,5.343024e+25,6.734704e+25,6.455836e-45,2.703444e-04,4.304690e-08,6.280228e+03,equilibrium,0.867698,2.7980
400,10000,7,0.137483,0.9994,1.42778,3.776506e-01,6837.88,6.143756e+06,8164.50,5.164849e+25,6.505821e+25,6.504806e-45,2.776979e-04,4.575156e-08,6.069692e+03,equilibrium,0.864189,2.7832
400,10000,7,0.146748,1.0754,1.46032,3.655774e-01,6791.56,5.894675e+06,8246.20,4.992624e+25,6.284739e+25,6.553583e-45,2.851325e-04,4.863009e-08,5.863293e+03,equilibrium,0.860694,2.7681
400,10000,7,0.156257,1.1542,1.49405,3.538903e-01,6746.10,5.656176e+06,8326.23,4.826145e+25,6.071194e+25,6.602175e-45,2.926656e-04,5.169381e-08,5.661521e+03,equilibrium,0.857213,2.7529
400,10000,7,0.166014,1.2358,1.52899,3.425767e-01,6701.46,5.427771e+06,8404.65,4.665215e+25,5.864929e+25,6.650590e-45,3.003130e-04,5.495477e-08,5.464730e+03,equilibrium,0.853746,2.7376
400,10000,7,0.176025,1.3203,1.56517,3.316248e-01,6657.60,5.208998e+06,8481.54,4.509645e+25,5.665697e+25,6.698835e-45,3.080894e-04,5.842585e-08,5.273170e+03,equilibrium,0.850296,2.7221
400,10000,7,0.186292,1.4078,1.60261,3.210231e-01,6614.49,4.999420e+06,8556.94,4.359253e+25,5.473259e+25,6.746916e-45,3.160085e-04,6.212075e-08,5.087004e+03,equilibrium,0.846861,2.7065
400,10000,7,0.196822,1.4983,1.64134,3.107603e-01,6572.09,4.798622e+06,8630.92,4.213861e+25,5.287383e+25,6.794838e-45,3.240830e-04,6.605411e-08,4.906326e+03,equilibrium,0.843444,2.6908
400,10000,7,0.207620,1.5919,1.68140,3.008255e-01,6530.39,4.606209e+06,8703.53,4.073302e+25,5.107847e+25,6.842606e-45,3.323251e-04,7.024154e-08,4.731176e+03,equilibrium,0.840044,2.6750
400,10000,7,0.218691,1.6886,1.72282,2.912084e-01,6489.34,4.421808e+06,8774.83,3.937410e+25,4.934432e+25,6.890224e-45,3.407465e-04,7.469969e-08,4.561551e+03,equilibrium,0.836662,2.6591
400,10000,7,0.230042,1.7886,1.76562,2.818987e-01,6448.93,4.245064e+06,8844.86,3.806029e+25,4.766931e+25,6.937696e-45,3.493582e-04,7.944632e-08,4.397412e+03,equilibrium,0.833298,2.6432
400,10000,7,0.241679,1.8919,1.80985,2.728867e-01,6409.13,4.075637e+06,8913.66,3.679006e+25,4.605142e+25,6.985024e-45,3.581711e-04,8.450038e-08,4.238693e+03,equilibrium,0.829952,2.6272
400,10000,7,0.253610,1.9987,1.85555,2.641627e-01,6369.92,3.913208e+06,8981.28,3.556194e+25,4.448868e+25,7.032211e-45,3.671958e-04,8.988208e-08,4.085306e+03,equilibrium,0.826626,2.6112
400,10000,7,0.265841,2.1089,1.90274,2.557177e-01,6331.28,3.757470e+06,9047.76,3.437452e+25,4.297922e+25,7.079259e-45,3.764427e-04,9.561302e-08,3.937149e+03,equilibrium,0.823318,2.5952
400,10000,7,0.278380,2.2228,1.95148,2.475426e-01,6293.18,3.608132e+06,9113.13,3.322644e+25,4.152121e+25,7.126169e-45,3.859219e-04,1.017162e-07,3.794105e+03,equilibrium,0.820030,2.5791
400,10000,7,0.291235,2.3404,2.00180,2.396289e-01,6255.61,3.464917e+06,9177.43,3.211637e+25,4.011289e+25,7.172942e-45,3.956436e-04,1.082162e-07,3.656048e+03,equilibrium,0.816762,2.5630
400,10000,7,0.304414,2.4617,2.05376,2.319682e-01,6218.56,3.327561e+06,9240.70,3.104305e+25,3.875256e+25,7.219578e-45,4.056179e-04,1.151392e-07,3.522847e+03,equilibrium,0.813513,2.5469
400,10000,7,0.317926,2.5870,2.10738,2.245524e-01,6182.00,3.195812e+06,9302.97,3.000524e+25,3.743858e+25,7.266079e-45,4.158549e-04,1.225133e-07,3.394365e+03,equilibrium,0.810284,2.5308
400,10000,7,0.331779,2.7163,2.16273,2.173736e-01,6145.92,3.069431e+06,9364.26,2.900176e+25,3.616936e+25,7.312444e-45,4.263648e-04,1.303683e-07,3.270463e+03,equilibrium,0.807074,2.5146
400,10000,7,0.345983,2.8497,2.21984,2.104244e-01,6110.30,2.948188e+06,9424.61,2.803147e+25,3.494337e+25,7.358672e-45,4.371578e-04,1.387362e-07,3.151000e+03,equilibrium,0.803885,2.4984
400,10000,7,0.360547,2.9874,2.27878,2.036973e-01,6075.14,2.831864e+06,9484.04,2.709326e+25,3.375913e+25,7.404763e-45,4.482442e-04,1.476509e-07,3.035837e+03,equilibrium,0.800716,2.4823
400,10000,7,0.375481,3.1295,2.33960,1.971853e-01,6040.41,2.720253e+06,9542.59,2.618607e+25,3.261521e+25,7.450716e-45,4.596344e-04,1.571489e-07,2.924833e+03,equilibrium,0.797567,2.4661
400,10000,7,0.390795,3.2761,2.40234,1.908815e-01,6006.11,2.613154e+06,9600.27,2.530886e+25,3.151023e+25,7.496529e-45,4.713391e-04,1.672691e-07,2.817850e+03,equilibrium,0.794438,2.4499
400,10000,7,0.406501,3.4273,2.46707,1.847792e-01,5972.22,2.510379e+06,9657.11,2.446064e+25,3.044286e+25,7.542200e-45,4.833690e-04,1.780528e-07,2.714751e+03,equilibrium,0.791329,2.4337
400,10000,7,0.422608,3.5833,2.53385,1.788719e-01,5938.73,2.411745e+06,9713.13,2.364045e+25,2.941180e+25,7.587728e-45,4.957351e-04,1.895444e-07,2.615404e+03,equilibrium,0.788241,2.4175
400,10000,7,0.439128,3.7442,2.60273,1.731536e-01,5905.63,2.317079e+06,9768.35,2.284736e+25,2.841582e+25,7.633110e-45,5.084486e-04,2.017912e-07,2.519677e+03,equilibrium,0.785172,2.4013
